서비스링크,도로명,시작노드명,종료노드명,지도거리
1110013600,불광로,불광역,불광중학교,1443
1110014800,불광로,불광중학교,연신초교삼거리,393
1110014700,불광로,연신초교삼거리,불광중학교,389
1110013500,불광로,불광중학교,불광역,1433
3201507700,불광로,불광역,대조불광시장,314
1110002800,불광천길,증산3교동측,증산교,459
1110002700,불광천길,증산교,증산3교동측,458
1000010100,사직로8길,사직공원,서울지방경찰청,458
1000009400,사직로8길,서울지방경찰청,정부서울청사별관,91
1000010000,사직로8길,정부서울청사별관,역사박물관,359
1000009900,사직로8길,역사박물관,정부서울청사별관,359
1000009300,사직로8길,정부서울청사별관,서울지방경찰청,91
1000010200,사직로8길,서울지방경찰청,사직공원,451
1080010900,삼각산로,광산사거리,우이초등교앞,542
1080010700,삼각산로,우이초등교앞,국립재활원앞,432
1080010500,삼각산로,국립재활원앞,국립재활원,246
1080010600,삼각산로,국립재활원,국립재활원앞,248
1080010800,삼각산로,국립재활원앞,우이초등교앞,429
1080011000,삼각산로,우이초등교앞,광산사거리,542
1000007500,삼봉로,종로구청,조계사앞,339
1000007600,삼봉로,조계사앞,종로구청,340
1230015300,삼전로1길,잠실유수지,탄천1교동측,268
1230015400,삼전로1길,탄천1교동측,잠실유수지,270
1230014600,삼학사로,배명고교,배명사거리,582
1230018200,삼학사로,배명사거리,석촌호(서호),455
1230021600,삼학사로,석촌호(서호),서울놀이마당앞,382
1230021500,삼학사로,서울놀이마당앞,석촌호(서호),382
1230018100,삼학사로,석촌호(서호),배명사거리,455
1230014500,삼학사로,배명사거리,배명고교,575
1230013100,삼학사로1길,탄천1교동측,배명고교,1099
1230013200,삼학사로1길,배명고교,탄천1교동측,1100
1230011300,삼학사로2길,배명고교,탄천유수지,275
1230011400,삼학사로2길,탄천유수지,배명고교,274
1060014400,상봉중앙로,상봉지하차도,봉화삼거리,659
1060014300,상봉중앙로,봉화삼거리,상봉지하차도,659
1240015800,상암로61길,대명초교,고덕삼환아파트,288
1240015700,상암로61길,고덕삼환아파트,대명초교,288
1240016300,상암로79길,강동고교입구,동아아파트앞,582
1240016400,상암로79길,동아아파트앞,강동고교입구,583
1240020700,상일로11길,강명교(서측),서울고현초교,616
1240020800,상일로11길,서울고현초교,강명교(서측),616
3201502000,새말로,장지동주민센터,건영아파트교차로,774
3201503400,새말로,건영아파트교차로,건영아파트앞,187
1230048500,새말로,건영아파트앞,숯내교,880
1230048400,새말로,숯내교,건영아파트앞,880
3201503500,새말로,건영아파트앞,건영아파트교차로,187
3201502100,새말로,건영아파트교차로,장지동주민센터,783
1160015500,새말로20길,신도림역,도림펌프장앞,542
1160015600,새말로20길,도림펌프장앞,신도림역,528
1000007300,새문안로5길,정부서울청사별관,새문안교회,443
1000007400,새문안로5길,새문안교회,정부서울청사별관,441
1000010600,새문안로5길,정부서울청사별관,정부서울청사,184
1020016100,새창로,마포우체국,도화현대아파트,627
1020014700,새창로,도화현대아파트,도원삼성래미안아파트,157
1020014300,새창로,도원삼성래미안아파트,용문시장,339
1020012100,새창로,용문시장,원효로2가,266
1020010500,새창로,원효로2가,용산전자상가,258
1020008300,새창로,용산전자상가,전자상가입구,634
1020008400,새창로,전자상가입구,용산전자상가,631
1020010600,새창로,용산전자상가,원효로2가,258
1020012200,새창로,원효로2가,용문시장,266
1020014400,새창로,용문시장,도원삼성래미안아파트,349
1020014800,새창로,도원삼성래미안아파트,도화현대아파트,156
1020016200,새창로,도화현대아파트,마포우체국,632
1130016100,서강로,신촌로터리,창전삼거리,427
1130013500,서강로,창전삼거리,광흥창역,589
1130010300,서강로,광흥창역,서강대교북단,510
1130010400,서강로,서강대교북단,광흥창역,513
1130013600,서강로,광흥창역,창전삼거리,587
1130016200,서강로,창전삼거리,신촌로터리,424
1020005500,서빙고로51길,한강중교앞,서빙고역,635
1020005600,서빙고로51길,서빙고역,한강중교앞,632
1210023000,서운로,서초삼호아파트,진흥아파트,777
1210020800,서운로,진흥아파트,서이초교,584
1210018600,서운로,서이초교,무지개아파트,414
1210016400,서운로,무지개아파트,서초구청,526
1210016500,서운로,서초구청,무지개아파트,529
1210018700,서운로,무지개아파트,서이초교,414
1210020900,서운로,서이초교,진흥아파트,584
1210023100,서운로,진흥아파트,서초삼호아파트,777
1100008300,석계로,광운대역,석계역,1081
1100008400,석계로,석계역,광운대역,1097
1070019900,석계로1길,서울선곡초교,석계역,767
1070020000,석계로1길,석계역,서울선곡초교,758
1230026900,석촌호수로,잠일고교,잠실새내역,521
1230021700,석촌호수로,잠실새내역,잠실학원사거리,723
1230020100,석촌호수로,잠실학원사거리,석촌호(서호),587
1230020400,석촌호수로,석촌호(서호),석촌호수,670
1230023800,석촌호수로,석촌호수,방이삼거리,518
1230023700,석촌호수로,방이삼거리,석촌호수,518
1230020300,석촌호수로,석촌호수,석촌호(서호),658
1230020200,석촌호수로,석촌호(서호),잠실학원사거리,587
1230021800,석촌호수로,잠실학원사거리,잠실새내역,709
1230027000,석촌호수로,잠실새내역,잠일고교,521
1220036400,선릉로,압구정한양아파트,한양아파트앞,315
1220035400,선릉로,한양아파트앞,학동사거리,535
1220033400,선릉로,학동사거리,강남구청역,692
1220031000,선릉로,강남구청역,선정릉역,803
1220027600,선릉로,선정릉역,선릉역,809
1220025800,선릉로,선릉역,도성초교,470
1220023100,선릉로,도성초교,한티역,505
1220019200,선릉로,한티역,도곡역,636
1220014000,선릉로,도곡역,영동4교,441
1220011000,선릉로,영동4교,개포고교,285
1220008600,선릉로,개포고교,개포시립도서관입구,437
1220007400,선릉로,개포시립도서관입구,구룡마을입구,417
1220007500,선릉로,구룡마을입구,개포시립도서관입구,419
1220008700,선릉로,개포시립도서관입구,개포고교,438
1220011100,선릉로,개포고교,영동4교,283
1220014100,선릉로,영동4교,도곡역,441
1220019300,선릉로,도곡역,한티역,637
1220023200,선릉로,한티역,도성초교,505
1220025900,선릉로,도성초교,선릉역,470
1220027700,선릉로,선릉역,선정릉역,808
1220031100,선릉로,선정릉역,강남구청역,803
1220033500,선릉로,강남구청역,학동사거리,690
1220035500,선릉로,학동사거리,한양아파트앞,533
1220036500,선릉로,한양아파트앞,압구정한양아파트,315
1180017300,선유서로,문래현대3차아파트,문래현대6차아파트,244
1180020900,선유서로,문래현대6차아파트,문래중교,300
1180024100,선유서로,문래중교,관악고교,270
1180028500,선유서로,관악고교,양평역,300
1180028400,선유서로,양평역,관악고교,300
1180024000,선유서로,관악고교,문래중교,270
1180020800,선유서로,문래중교,문래현대6차아파트,300
1180017200,선유서로,문래현대6차아파트,문래현대3차아파트,244
1100021500,섬밭로,어린이교통공원,북부여성발전센터,234
1100020100,섬밭로,북부여성발전센터,중계그린아파트,289
1100018300,섬밭로,중계그린아파트,중평초교,284
1100015900,섬밭로,중평초교,"하계5,6단지",402
1100014300,섬밭로,"하계5,6단지",중현초교,148
1005002400,섬밭로,중현초교,공릉지하차도(남측),397
1100012100,섬밭로,공릉지하차도(남측),공릉라이프아파트,287
1100010200,섬밭로,공릉라이프아파트,한천교동측,367
1100008700,섬밭로,한천교동측,월릉교동측,896
1100008800,섬밭로,월릉교동측,한천교동측,898
1100010100,섬밭로,한천교동측,공릉라이프아파트,360
1100012200,섬밭로,공릉라이프아파트,공릉지하차도(남측),274
1005002300,섬밭로,공릉지하차도(남측),중현초교,399
1100014400,섬밭로,중현초교,"하계5,6단지",149
1100016000,섬밭로,"하계5,6단지",중평초교,402
1100018400,섬밭로,중평초교,중계그린아파트,284
1100020200,섬밭로,중계그린아파트,북부여성발전센터,289
1100021600,섬밭로,북부여성발전센터,어린이교통공원,231
1000018900,성균관로,혜화초교,성균관대입구,965
1000019000,성균관로,성균관대입구,혜화초교,933
1240006800,성내로,호원아트홀,강동구청,698
1230036500,성내로,강동구청,강동구청역,265
1230036400,성내로,강동구청역,강동구청,262
1240006700,성내로,강동구청,호원아트홀,698
1230012600,성내천로,성내천공원,성내천로성남시계,1638
1230012500,성내천로,성내천로성남시계,성내천공원,1647
3201504300,성덕정길,뚝도아리정수센터,뚝도시장,974
1030002900,성덕정길,뚝도시장,영동대교북단고가차도,584
1030003000,성덕정길,영동대교북단고가차도,뚝도시장,584
3201504200,성덕정길,뚝도시장,뚝도아리정수센터,974
1030005400,성수이로,뚝도시장,성수역,631
1030008600,성수이로,성수역,치과의사회관앞,509
1030008500,성수이로,치과의사회관앞,성수역,509
1030005300,성수이로,성수역,뚝도시장,631
1030010500,성수일로,상원삼거리,경동초교입구,532
1030007100,성수일로,경동초교입구,경일초교,660
1030007200,성수일로,경일초교,경동초교입구,661
1030010600,성수일로,경동초교입구,상원삼거리,532
1230034100,성안로,올림픽공원북2문,호원아트홀,345
1240007200,성안로,호원아트홀,농협입구,421
1240009000,성안로,농협입구,강동성심병원,611
1240010000,성안로,강동성심병원,강동성심병원앞사거리,182
1240012000,성안로,강동성심병원앞사거리,천동초교입구,850
1240011900,성안로,천동초교입구,강동성심병원앞사거리,866
1240009900,성안로,강동성심병원앞사거리,강동성심병원,182
1240008900,성안로,강동성심병원,농협입구,611
1240007100,성안로,농협입구,호원아트홀,421
1230034000,성안로,호원아트홀,올림픽공원북2문,345
1130023100,성중길,상암교,중암교,678
1130025400,성중길,중암교,증산교,581
1130025300,성중길,증산교,중암교,579
1130023200,성중길,중암교,상암교,678
1010008400,세종대로18길,시청역,웨스턴조선호텔,221
1010016400,세종대로20길,시청후문,서울시의회,183
1000004200,세종대로21길,청계광장,새문안교회,211
1020022500,소월로3길,안중근의사기념관,백범광장,314
1080003300,솔샘로67길,삼양시장,(구)코리아웨딩홀,1514
1080003400,솔샘로67길,(구)코리아웨딩홀,삼양시장,1521
1000006300,송월길,교남동주민센터,정동사거리,912
1000006400,송월길,정동사거리,교남동주민센터,900
1230049900,송이로,송파파인타운1단지,장지동주민센터,101
3201503300,송이로,장지동주민센터,문정중교,256
1230007600,송이로,문정중교,문정초교,297
1230008200,송이로,문정초교,문정동현대아파트,252
1230009800,송이로,문정동현대아파트,경찰병원,464
1230012800,송이로,경찰병원,신가초교앞,715
1230015200,송이로,신가초교앞,가락중고교,269
1230017400,송이로,가락중고교,송파한양아파트,331
1230017300,송이로,송파한양아파트,가락중고교,328
1230015100,송이로,가락중고교,신가초교앞,269
1230012700,송이로,신가초교앞,경찰병원,715
1230009700,송이로,경찰병원,문정동현대아파트,464
1230008100,송이로,문정동현대아파트,문정초교,252
1230007500,송이로,문정초교,문정중교,297
3201503200,송이로,문정중교,장지동주민센터,256
1230049800,송이로,장지동주민센터,송파파인타운1단지,100
1230005600,송파대로4길,송파IC(구리방향진입),장지교,325
1230005500,송파대로4길,장지교,송파IC(구리방향진입),325
1230030400,송파대로60길,잠실대교남단교차로,잠실대교남단,438
1230032300,송파대로60길,잠실대교남단,잠실철교남단,534
1100034200,수락산로,당고개입구오거리,온곡초교,965
1100035200,수락산로,온곡초교,상원초교,561
1100035400,수락산로,상원초교,상계14-16단지,509
1100035600,수락산로,상계14-16단지,상계근린공원,583
1100035500,수락산로,상계근린공원,상계14-16단지,579
1100035300,수락산로,상계14-16단지,상원초교,496
1100035100,수락산로,상원초교,온곡초교,560
1100034100,수락산로,온곡초교,당고개입구오거리,965
1140012700,신목로7길,목동중학교,양천세무서앞,177
1200011100,신사로,롯데백화점관악점,신림우방아파트,372
1200010700,신사로,신림우방아파트,신대방역,534
1200009100,신사로,신대방역,신림현대아파트,445
1200007700,신사로,신림현대아파트,구로디지털단지역,561
1200007800,신사로,구로디지털단지역,신림현대아파트,588
1200009200,신사로,신림현대아파트,신대방역,449
1200010800,신사로,신대방역,신림우방아파트,529
1200011200,신사로,신림우방아파트,롯데백화점관악점,379
1050021200,신이문로,이문동삼거리,신이문역,468
1050021100,신이문로,이문고가차도(북측),이문동삼거리,483
1140022500,신정중앙로,양동초교입구,목동역,1200
1140022600,신정중앙로,목동역,양동초교입구,1200
1240025400,아리수로50길,묘곡초교,고덕아파트,240
1240026000,아리수로50길,고덕아파트,고덕시영아파트,274
1240025900,아리수로50길,고덕시영아파트,고덕아파트,281
1240025300,아리수로50길,고덕아파트,묘곡초교,243
1040010900,아차산로70길,광남중고교입구,광장힐스테이트아파트,545
1040010800,아차산로70길,광장힐스테이트아파트,광남중고교입구,530
1050014200,약령시로,동대문세무서,동대문경찰서,399
1050013900,약령시로,동대문경찰서,제기사거리,500
1050013700,약령시로,제기사거리,삼일교,235
1050013500,약령시로,삼일교,안암오거리,555
1050013600,약령시로,안암오거리,삼일교,576
1050013800,약령시로,삼일교,제기사거리,235
1050014000,약령시로,제기사거리,동대문경찰서,500
1050014100,약령시로,동대문경찰서,동대문세무서,387
1180026300,양산로(영등포),영등포시장역,영등포청과시장앞,300
1180027300,양산로(영등포),영등포청과시장앞,영등포구청역,501
1180028700,양산로(영등포),영등포구청역,서울남부고용노동지청,502
1180029500,양산로(영등포),서울남부고용노동지청,양평역,399
1180029400,양산로(영등포),양평역,서울남부고용노동지청,399
1180028600,양산로(영등포),서울남부고용노동지청,영등포구청역,502
1180027200,양산로(영등포),영등포구청역,영등포청과시장앞,501
1180026200,양산로(영등포),영등포청과시장앞,영등포시장역,300
1240023700,양재대로156길,고덕1동주민센터,배재중학교,325
1240023400,양재대로156길,배재중학교,명덕초교,374
1240023300,양재대로156길,명덕초교,배재중학교,375
1240023800,양재대로156길,배재중학교,고덕1동주민센터,335
1220017500,양재대로55길,일원1동주민센터앞,대청초교,330
1220017400,양재대로55길,대청초교,일원1동주민센터앞,330
1210010100,양재천로,KT연구개발본부,영동1교북단,853
1210011500,양재천로,영동1교북단,영동2교북단,719
1220007900,양재천로,영동2교북단,강남수도사업소,477
1220009900,양재천로,강남수도사업소,영동3교북단,568
1220011700,양재천로,영동3교북단,대치초교,916
1220016900,양재천로,대치초교,영동6교북단,986
1220016800,양재천로,영동6교북단,영동5교북단,778
1220015200,양재천로,영동5교북단,대치초교,209
1220011600,양재천로,대치초교,영동3교북단,917
1220009800,양재천로,영동3교북단,강남수도사업소,569
1220007800,양재천로,강남수도사업소,영동2교북단,481
1210011400,양재천로,영동2교북단,영동1교북단,708
1210010000,양재천로,영동1교북단,KT연구개발본부,856
1150020000,양천로27길,정곡초교,방화2단지,294
1150020100,양천로27길,방화2단지,정곡초교,299
1150017300,양천로55길,서진학교,공진중교차로,372
1150017200,양천로55길,공진중교차로,서진학교,372
1150016100,양천로57길,가양3-5단지,가양3단지,309
1150016000,양천로57길,가양3단지,가양3-5단지,309
1150014000,양천로59길,가양초교앞,강서구청별관입구,296
1150014100,양천로59길,강서구청별관입구,가양초교앞,297
1150012800,양천로61길,가양9단지,증미역,299
1150012900,양천로61길,증미역,가양9단지,297
3201505300,여의나루로,윤중초교앞,여의도역,398
3201505100,여의나루로,여의도역,한국거래소,485
3201506300,여의나루로,한국거래소,여의나루역,455
3201506200,여의나루로,여의나루역,한국거래소,455
3201505000,여의나루로,한국거래소,여의도역,485
3201505200,여의나루로,여의도역,윤중초교앞,398
1180001800,여의대로,여의도(서울교),여의도공원앞,476
1180002000,여의대로,여의도공원앞,여의도환승센터,485
1180002400,여의대로,여의도환승센터,마포대교남단,394
1180002600,여의대로,마포대교남단,마포대교북단,1379
1180002500,여의대로,마포대교북단,마포대교남단,1379
1180002300,여의대로,마포대교남단,여의도환승센터,394
1180001900,여의대로,여의도환승센터,여의도공원앞,485
1180001700,여의대로,여의도공원앞,여의도(서울교),476
1110010800,역말로,시립서북병원,역말사거리,436
1110011000,역말로,역말사거리,역촌사거리,628
1110012800,역말로,역촌사거리,동명여고,833
1110012700,역말로,동명여고,역촌사거리,831
1110010900,역말로,역촌사거리,역말사거리,615
1110010700,역말로,역말사거리,시립서북병원,436
1130019300,연남로,연남치안센터,연남동사거리,437
1130021600,연남로,연남동사거리,모래내지하차도,717
1130021500,연남로,모래내지하차도,연남동사거리,711
1130019400,연남로,연남동사거리,연남치안센터,437
1130021300,연희맛로,연희삼거리,연남치안센터,1385
1130021400,연희맛로,연남치안센터,연희삼거리,1343
1180037200,영신로,당산중교앞,당산현대아파트,376
1180032400,영신로,당산현대아파트,영등포경찰서,327
1180029000,영신로,영등포경찰서,영등포청과시장앞,335
1180024400,영신로,영등포청과시장앞,영등포청과시장,301
1180021400,영신로,영등포청과시장,영등포역고가북단,242
1180016000,영신로,영등포역고가북단,영등포공원앞삼거리,1211
1180016100,영신로,영등포공원앞삼거리,영등포역고가북단,1205
1180021500,영신로,영등포역고가북단,영등포청과시장,238
1180024500,영신로,영등포청과시장,영등포청과시장앞,301
1180029100,영신로,영등포청과시장앞,영등포경찰서,334
1180032500,영신로,영등포경찰서,당산현대아파트,327
1180037300,영신로,당산현대아파트,당산중교앞,380
1160007900,오류로,시티월드앞,천왕역,1084
1160008000,오류로,천왕역,시티월드앞,1093
1240015500,올림픽로92길,브라운스톤암사,신암초교,358
1240015600,올림픽로92길,신암초교,브라운스톤암사,377
1240018800,올림픽로98길,암사역 북측,브라운스톤암사,338
1240018700,올림픽로98길,브라운스톤암사,암사역 북측,354
1130013200,와우산로,상수역,극동방송국,329
1130014600,와우산로,극동방송국,홍익대앞,260
1130015400,와우산로,홍익대앞,산울림소극장,589
1130017400,와우산로,산울림소극장,창천동삼거리,278
1130017300,와우산로,창천동삼거리,산울림소극장,278
1130015300,와우산로,산울림소극장,홍익대앞,582
1130014500,와우산로,홍익대앞,극동방송국,264
1130013100,와우산로,극동방송국,상수역,329
1210000400,우면산로,시계(우면산로),선암IC양재대로진출,463
1210008900,우면산로,선암IC양재대로진출,예술의전당,2673
1210008800,우면산로,예술의전당,선암IC과천방향합류,2673
1210000300,우면산로,선암IC과천방향합류,시계(우면산로),454
1150011600,우장산로,우장산공원입구,우장공원입구교차로,1330
1150011700,우장산로,우장공원입구교차로,우장산공원입구,1329
1010014500,을지로45길,동대문디자인플라자,동대문역사문화공원역,419
1010014600,을지로45길,동대문역사문화공원역,동대문디자인플라자,423
1020006500,이촌로,성촌공원,한강대교북단교차로,1255
1005002500,이촌로,한강대교북단교차로,한강대교북단교차로,119
1020004300,이촌로,한강대교북단교차로,이촌로강변북로진입,251
1020003900,이촌로,이촌로강변북로진입,이촌우성아파트앞,543
1020003100,이촌로,이촌우성아파트앞,신용산초교,546
1020002500,이촌로,신용산초교,서빙고신동아아파트,835
1020002400,이촌로,서빙고신동아아파트,서빙고역,1115
1020002300,이촌로,서빙고역,서빙고신동아아파트,1059
1020002600,이촌로,서빙고신동아아파트,신용산초교,831
1020003200,이촌로,신용산초교,이촌우성아파트앞,546
1020004000,이촌로,이촌우성아파트앞,이촌로강변북로진입,549
1020004400,이촌로,이촌로강변북로진입,한강대교북단교차로,246
1020006600,이촌로,한강대교북단교차로,성촌공원,1345
1020002900,이촌로46길,이촌로강변북로진입,한강시민공원이촌지구,420
1020003000,이촌로46길,한강시민공원이촌지구,이촌로강변북로진입,644
1020004700,이촌로51길,이촌역앞,이촌동두산위브,551
1020004800,이촌로51길,이촌동두산위브,이촌역앞,550
1070003200,인촌로24길,안암오거리,안암역,400
1070005000,인촌로7길,보문3교,보문2교,385
1070006000,인촌로7길,보문2교,성북경찰서,252
1070005900,인촌로7길,성북경찰서,보문2교,256
1070004900,인촌로7길,보문2교,보문3교,378
1070002700,인촌로8길,보문3교,안암2교,814
1070002800,인촌로8길,안암2교,보문3교,811
1220017800,일원로,대청역,영희초교,312
1220014800,일원로,영희초교,삼성서울병원,266
1220010800,일원로,삼성서울병원,일원역,638
1220010900,일원로,일원역,삼성서울병원,640
1220014900,일원로,삼성서울병원,영희초교,266
1220017900,일원로,영희초교,대청역,312
1040007200,자양번영로,자양초교,신자초교입구,560
1040005600,자양번영로,신자초교입구,뚝섬한강시민공원,400
1040005700,자양번영로,뚝섬한강시민공원,신자초교입구,400
1040007300,자양번영로,신자초교입구,자양초교,560
1130017900,잔다리로,성서초교,서교동주민센터,526
1130015700,잔다리로,서교동주민센터,서교동사거리,331
1130013700,잔다리로,서교동사거리,극동방송국,527
1130013800,잔다리로,극동방송국,서교동사거리,518
1130015800,잔다리로,서교동사거리,서교동주민센터,329
1130018000,잔다리로,서교동주민센터,성서초교,526
1230027500,잠실로,잠신고교,잠실3사거리,600
1230024100,잠실로,잠실3사거리,잠실3삼거리,185
1230023100,잠실로,잠실3삼거리,서울놀이마당앞,391
1230023600,잠실로,서울놀이마당앞,석촌호수(롯데월드),416
1230026000,잠실로,석촌호수(롯데월드),KT송파지사,572
1230025900,잠실로,KT송파지사,석촌호수(롯데월드),572
1230023500,잠실로,석촌호수(롯데월드),서울놀이마당앞,409
1230023200,잠실로,서울놀이마당앞,잠실3삼거리,391
1230024200,잠실로,잠실3삼거리,잠실3사거리,185
1230027600,잠실로,잠실3사거리,잠신고교,600
1020006700,장문로,용산구청,보광동주민센터,1025
1020006800,장문로,보광동주민센터,용산구청,1012
1050004200,장안벚꽃로,군자교서단,장평교서측,1378
1050010400,장안벚꽃로,장평교서측,장안지하차도,928
1050013400,장안벚꽃로,장안지하차도,전동중교앞,621
1050013300,장안벚꽃로,전동중교앞,장안지하차도,619
1050010300,장안벚꽃로,장안지하차도,장평교서측,923
1050004100,장안벚꽃로,장평교서측,군자교서단,1375
1070018800,장위로,창문여고앞,장위초교,1118
1070018600,장위로,장위초교,장위동원천주유소,412
1070019800,장위로,장위동원천주유소,광운대입구,416
1070019700,장위로,광운대입구,장위동원천주유소,419
1070018500,장위로,장위동원천주유소,장위초교,403
1070018700,장위로,장위초교,창문여고앞,1126
1050004400,장한로,장한평역,장안동사거리,1363
1050009600,장한로,장안동사거리,장안동삼거리,726
1050009500,장한로,장안동삼거리,장안동사거리,724
1050004300,장한로,장안동사거리,장한평역,1361
1010015100,정동길,정동사거리,정동제일교회,524
1010015200,정동길,정동제일교회,정동사거리,519
1050012400,정릉천동로,제기동역,삼일교,525
1050014800,정릉천동로,삼일교,제기동한신아파트,426
1050014700,정릉천동로,제기동한신아파트,삼일교,426
1050012300,정릉천동로,삼일교,제기동역,528
1200005200,조원중앙로,구로전화국,조원동주민센터앞,532
1200007600,조원중앙로,조원동주민센터앞,신림현대아파트,258
1200007500,조원중앙로,신림현대아파트,조원동주민센터앞,206
1200005100,조원중앙로,조원동주민센터앞,구로전화국,535
1000008500,종로1길,종로구청,역사박물관,253
1000011200,종로1길,역사박물관,경복궁교차로,198
1000011100,종로1길,경복궁교차로,역사박물관,175
1000008600,종로1길,역사박물관,종로구청,274
1100027300,중계로,청암고교,은행사거리,375
1100027100,중계로,은행사거리,불암초교,389
1100026300,중계로,불암초교,수암초교앞,287
1100024500,중계로,수암초교앞,노원우체국,329
1100022500,중계로,노원우체국,중계본동종점,193
1100020700,중계로,중계본동종점,중계지하차도,688
1100017900,중계로,중계지하차도,공릉터널,236
1100018000,중계로,공릉터널,중계지하차도,236
1100020800,중계로,중계지하차도,중계본동종점,696
1100022600,중계로,중계본동종점,노원우체국,192
1100024600,중계로,노원우체국,수암초교앞,324
1100026400,중계로,수암초교앞,불암초교,287
1100027200,중계로,불암초교,은행사거리,389
1100027400,중계로,은행사거리,청암고교,366
1060020100,중랑역로,삼성아파트,묵동극동늘푸른아파트,311
1060018500,중랑역로,묵동극동늘푸른아파트,먹골역입구,459
1060017700,중랑역로,먹골역입구,신묵초교,431
1060016700,중랑역로,신묵초교,중화동제일시장,322
1060015700,중랑역로,중화동제일시장,중화역입구대원사약국,405
1060014500,중랑역로,중화역입구대원사약국,태릉시장,247
3201501300,중랑역로,태릉시장,동부시장,675
3201501200,중랑역로,동부시장,태릉시장,660
1060014600,중랑역로,태릉시장,중화역입구대원사약국,247
1060015800,중랑역로,중화역입구대원사약국,중화동제일시장,405
1060016800,중랑역로,중화동제일시장,신묵초교,322
1060017800,중랑역로,신묵초교,먹골역입구,431
1060018600,중랑역로,먹골역입구,묵동극동늘푸른아파트,445
1060020200,중랑역로,묵동극동늘푸른아파트,삼성아파트,311
1060011200,중랑천로,중랑초등학교,서울시체육회,446
1060013800,중랑천로,서울시체육회,이화교동단,995
1060017600,중랑천로,이화교동단,묵동교,1807
1060017500,중랑천로,묵동교,이화교동단,1819
1060013700,중랑천로,이화교동단,서울시체육회,999
1060011100,중랑천로,서울시체육회,중랑초등학교,449
1010003100,중림로,충정로역,서울역(서부),537
1010003200,중림로,서울역(서부),충정로역,529
1110015400,진관2로,기자촌아파트,은평성모병원사거리,1334
1110015300,진관2로,은평성모병원사거리,기자촌아파트,1329
1240010500,진황도로,천호시장,강동성심병원앞사거리,761
1240009500,진황도로,강동성심병원앞사거리,길동사거리앞,606
1240008700,진황도로,길동사거리앞,보훈병원입구,484
1240006900,진황도로,보훈병원입구,신성아파트,389
1240005700,진황도로,신성아파트,방아삼거리,414
1240005800,진황도로,방아삼거리,신성아파트,349
1240007000,진황도로,신성아파트,보훈병원입구,389
1240008800,진황도로,보훈병원입구,길동사거리앞,483
1240009600,진황도로,길동사거리앞,강동성심병원앞사거리,612
1240010600,진황도로,강동성심병원앞사거리,천호시장,758
1130013900,창전로,창전삼거리,마포소방서,164
1130012900,창전로,마포소방서,창전사거리,268
1130011300,창전로,창전사거리,구수동사거리,225
1130009700,창전로,구수동사거리,서강대교북단,369
1130009800,창전로,서강대교북단,구수동사거리,339
1130011400,창전로,구수동사거리,창전사거리,225
1130013000,창전로,창전사거리,마포소방서,268
1130014000,창전로,마포소방서,창전삼거리,232
1240013900,천중로,한강공원광나루지구,천호동공원,352
1240013100,천중로,천호동공원,천일초교,613
1240011700,천중로,천동초교입구,신명초교입구,512
1240011300,천중로,신명초교입구,길동생태공원,557
1240011400,천중로,길동생태공원,신명초교입구,557
1240011800,천중로,신명초교입구,천동초교입구,512
1240013200,천중로,천일초교,천호동공원,613
1240014000,천중로,천호동공원,한강공원광나루지구,352
1240010700,천호대로157길,천호시장,천호신사거리,318
1240013400,천호대로213길,강동구-하남시경계,동아아파트앞,152
1240013300,천호대로213길,동아아파트앞,강동구-하남시경계,152
1230036600,천호옛길,강동구청역,성내초교,271
1240009400,천호옛길,성내초교,천호신사거리,653
1240009300,천호옛길,천호신사거리,성내초교,652
1230036700,천호옛길,성내초교,강동구청역,271
1020018500,청파로47길,효창공원,숙명여대입구,627
1020018600,청파로47길,숙명여대입구,효창공원,629
1150018200,초원로,김포공항,방화2동,576
1150018000,초원로,방화2동,강서농협,92
1150018100,초원로,강서농협,방화2동,93
1150018300,초원로,방화2동,김포공항,579
1230029500,탄천동로,청담IC,종합운동장삼거리,289
1230026500,탄천동로,종합운동장삼거리,서울종합운동장,574
1230016700,탄천동로,서울종합운동장,잠실유수지,1538
1230013600,탄천동로,잠실유수지,탄천교,2197
1230009100,탄천동로,탄천교,광평교,712
1230005900,탄천동로,광평교,위례중앙지하차도(서측),1795
1230251600,탄천동로,위례중앙지하차도(서측),위례중앙지하차도(동측),1394
1230251500,탄천동로,위례중앙지하차도(동측),위례중앙지하차도(서측),1388
1230006000,탄천동로,위례중앙지하차도(서측),광평교,1783
1230009200,탄천동로,광평교,탄천교,725
1230013500,탄천동로,탄천교,잠실유수지,2197
1230016800,탄천동로,잠실유수지,서울종합운동장,1523
1230026600,탄천동로,서울종합운동장,종합운동장삼거리,575
1230029600,탄천동로,종합운동장삼거리,청담IC,285
1210007500,태봉로,선암IC,KT연구개발본부,1594
1210007400,태봉로,KT연구개발본부,선암IC,1609
1220028400,테헤란로114길,강남경찰서,강남면허시험장,327
1220028500,테헤란로114길,강남면허시험장,강남경찰서,318
1240006200,풍성로,보훈병원,신성아파트,246
1240006400,풍성로,신성아파트,한산초교,259
1240006600,풍성로,한산초교,둔촌동역,498
1240007800,풍성로,둔촌동역,농협입구,451
1240008000,풍성로,농협입구,성내초교,856
1240009200,풍성로,성내초교,영파여중고교,118
3201502200,풍성로,영파여중고교,풍납백제문화공원,820
